character,pinyin,grade,unit,tts_hint,common_words,image_path
雏,chú,5,1,雏鸟的雏,"雏鸟,雏鹰,雏菊",/static/images/雏.png
哟,yō,5,1,拟声词哟哟的哟,"哟哟,哟哟喂",/static/images/哟.png
柜,guì,5,1,柜子的柜,"柜子,衣柜,书柜",/static/images/柜.png
享,xiǎng,5,1,享受的享,"享受,享乐,享誉",/static/images/享.png
陪,péi,5,1,陪伴的陪,"陪伴,陪读,陪同",/static/images/陪.png
趴,pā,5,1,趴下的趴,"趴下,趴着,趴下休息",/static/images/趴.png
睑,jiǎn,5,1,眼睑的睑,"眼睑,眼睑炎,眼睑下垂",/static/images/睑.png
眸,móu,5,1,眸子的眸,"眸子,眸光,眸子光",/static/images/眸.png
汛,xùn,5,1,洪水汛的汛,"洪水汛,防汛,汛情",/static/images/汛.png
谴,qiǎn,5,1,谴责的谴,"谴责,谴责声",/static/images/谴.png
惰,duò,5,1,懒惰的惰,"懒惰,惰性,惰怠",/static/images/惰.png
衡,héng,5,1,衡量的衡,"衡量,平衡,衡量器",/static/images/衡.png
协,xié,5,1,协助的协,"协助,协调,协和",/static/images/协.png
绰,chuò,5,1,绰号的绰,"绰绰,绰号,绰约",/static/images/绰.png
璧,bì,5,1,玉璧的璧,"玉璧,璧玉,璧石",/static/images/璧.png
臣,chén,5,1,臣子的臣,"臣子,大臣,臣民",/static/images/臣.png
蔺,lìn,5,1,蔺草的蔺,"蔺草,蔺相如,蔺氏",/static/images/蔺.png
诺,nuò,5,1,诺言的诺,"诺言,承诺,应诺",/static/images/诺.png
罪,zuì,5,1,罪行的罪,"罪行,罪恶,罪过",/static/images/罪.png
廉,lián,5,1,廉洁的廉,"廉洁,廉价,廉政",/static/images/廉.png
抵,dǐ,5,1,抵抗的抵,"抵抗,抵达,抵制",/static/images/抵.png
御,yù,5,1,御用的御,"御用,御驾,御前",/static/images/御.png
辞,cí,5,1,辞职的辞,"辞职,辞退",/static/images/辞.png
辱,rǔ,5,1,侮辱的辱,"侮辱,耻辱,辱骂",/static/images/辱.png
擅,shàn,5,1,擅长的擅,"擅长,擅权,擅闯",/static/images/擅.png
卿,qīng,5,1,亲卿的卿,"卿卿,亲卿,宠卿",/static/images/卿.png
袍,páo,5,1,袍子的袍,"袍子,长袍,旗袍",/static/images/袍.png
鸵,tuó,5,1,鸵鸟的鸵,"鸵鸟,鸵鸟蛋,鸵鸟毛",/static/images/鸵.png
赢,yíng,5,1,赢得的赢,"赢,赢得,赢利",/static/images/赢.png
瀚,hàn,5,1,瀚海的瀚,"瀚海,浩瀚,瀚如江海",/static/images/瀚.png
侵,qīn,5,1,侵犯的侵,"侵犯,侵略,侵占",/static/images/侵.png
略,lüè,5,1,略数的略,"略数,略微,简略",/static/images/略.png
垒,lěi,5,1,土垒的垒,"土垒,堡垒,垒块",/static/images/垒.png
丘,qiū,5,1,山丘的丘,"山丘,丘陵,丘陵地带",/static/images/丘.png
搁,gē,5,1,搁浅的搁,"搁浅,搁置,搁笔",/static/images/搁.png
陷,xiàn,5,1,陷阱的陷,"陷阱,陷入,陷入困境",/static/images/陷.png
拐,guǎi,5,1,拐弯的拐,"拐弯,拐角,拐杖",/static/images/拐.png
岔,chà,5,1,岔路的岔,"岔路,岔口,岔道",/static/images/岔.png
酬,chóu,5,1,报酬的酬,"报酬,酬谢,酬劳",/static/images/酬.png
誓,shì,5,1,誓言的誓,"誓言,发誓,誓言书",/static/images/誓.png
谎,huǎng,5,1,谎话的谎,"谎话,谎言,谎报",/static/images/谎.png
牺,xī,5,1,牺牲的牺,"牺牲,牺牲品",/static/images/牺.png
嫂,sǎo,5,1,嫂子的嫂,"嫂子,嫂嫂,嫂姐",/static/images/嫂.png
恳,kěn,5,1,恳求的恳,"恳求,恳切,诚恳",/static/images/恳.png
筛,shāi,5,1,筛子的筛,"筛子,筛选,筛选器",/static/images/筛.png
歹,dǎi,5,1,歹徒的歹,"歹徒,歹意",/static/images/歹.png
罕,hǎn,5,1,罕见的罕,"罕见,稀罕,罕有",/static/images/罕.png
梭,suō,5,1,梭子的梭,"梭子,梭镖,梭梭树",/static/images/梭.png
狱,yù,5,1,监狱的狱,"监狱,牢狱,狱中",/static/images/狱.png
酿,niàng,5,1,酿酒的酿,"酿酒,酿造,酝酿",/static/images/酿.png
瞌,kē,5,1,瞌睡的瞌,"瞌睡,瞌睡虫,瞌睡头",/static/images/瞌.png
拘,jū,5,1,拘束的拘,"拘束,拘谨,拘泥",/static/images/拘.png
俭,jiǎn,5,1,勤俭的俭,"勤俭,俭朴,节俭",/static/images/俭.png
皇,huáng,5,1,皇帝的皇,"皇帝,皇后,皇族",/static/images/皇.png
偎,wēi,5,1,偎依的偎,"偎依,依偎,依偎着",/static/images/偎.png
衰,shuāi,5,1,衰弱的衰,"衰弱,衰老,衰败",/static/images/衰.png
泰,tài,5,1,泰山的泰,"泰山,泰然,泰斗",/static/images/泰.png
珊,shān,5,1,珊瑚的珊,"珊瑚,珊瑚礁,珊瑚虫",/static/images/珊.png
瑚,hú,5,1,珊瑚的瑚,"珊瑚,珊瑚礁,珊瑚虫",/static/images/瑚.png
礁,jiāo,5,1,礁石的礁,"礁石,暗礁,礁岛",/static/images/礁.png
筐,kuāng,5,1,箩筐的筐,"筐,箩筐,竹筐",/static/images/筐.png
拗,ǎo,5,1,拗口的拗,"拗口,拗断,拗曲",/static/images/拗.png
乃,nǎi,5,1,乃人的乃,"乃人,乃是,乃心",/static/images/乃.png
熏,xūn,5,1,熏香的熏,"熏香,熏陶,熏黑",/static/images/熏.png
亥,hài,5,1,亥时的亥,"亥时,亥猪,亥日",/static/images/亥.png
恃,shì,5,1,恃才的恃,"恃,恃才,恃强,恃宠而骄",/static/images/恃.png
擞,sǒu,5,1,擞动的擞,"擞动,擞落,擞散",/static/images/擞.png
泻,xiè,5,1,腹泻的泻,"腹泻,泻药,腹泻病",/static/images/泻.png
鳞,lín,5,1,鱼鳞的鳞,"鱼鳞,鳞片,鱼鳞片",/static/images/鳞.png
惶,huáng,5,1,惶恐的惶,"惶恐,惶惑,惶急",/static/images/惶.png
胎,tāi,5,1,胎生的胎,"胎生,胎教,胎动",/static/images/胎.png
履,lǚ,5,1,履行的履,"履行,步履,履历",/static/images/履.png
哉,zāi,5,1,快哉的哉,快哉,/static/images/哉.png
估,gū,5,1,估计的估,"估计,估算,估计值",/static/images/估.png
煌,huáng,5,1,辉煌的煌,"辉煌,辉煌灿烂,辉煌成就",/static/images/煌.png
殿,diàn,5,1,宫殿的殿,"宫殿,殿试,殿下",/static/images/殿.png
珑,lóng,5,1,珑璁的珑,"珑璁,珑璁,玲珑",/static/images/珑.png
剔,tī,5,1,剔牙的剔,"剔牙,剔除,剔透",/static/images/剔.png
澜,lán,5,1,波澜的澜,"波澜,澜沧江,波澜壮阔",/static/images/澜.png
陵,líng,5,1,陵园的陵,"陵园,陵墓,陵地",/static/images/陵.png
宏,hóng,5,1,宏大的宏,"宏大,宏伟,宏愿",/static/images/宏.png
奉,fèng,5,1,奉承的奉,"奉承,奉献,奉送",/static/images/奉.png
烬,jìn,5,1,烬灰的烬,"烬灰,烬灭,烬余",/static/images/烬.png
域,yù,5,1,领域的域,"领域,地域,域名",/static/images/域.png
艇,tǐng,5,1,小艇的艇,"小艇,快艇,游艇",/static/images/艇.png
矛,máo,5,1,长矛的矛,"长矛,矛盾,矛头",/static/images/矛.png
盾,dùn,5,1,盾牌的盾,"盾牌,盾构,盾构机",/static/images/盾.png
筷,kuài,5,1,筷子的筷,"筷子,筷头,筷尾",/static/images/筷.png
炊,chuī,5,1,炊烟的炊,"炊烟,炊事,炊具",/static/images/炊.png
喉,hóu,5,1,喉咙的喉,"喉咙,喉结,喉炎",/static/images/喉.png
咙,lóng,5,1,喉咙的咙,"喉咙,喉咙痛,喉咙炎",/static/images/咙.png
勺,sháo,5,1,勺子的勺,"勺子,饭勺,药勺",/static/images/勺.png
搅,jiǎo,5,1,搅拌的搅,"搅拌,搅和,搅乱",/static/images/搅.png
舀,yǎo,5,1,舀水的舀,"舀水,舀粥,舀汤",/static/images/舀.png
摄,shè,5,1,摄影的摄,"摄影,摄像,摄取",/static/images/摄.png
殖,zhí,5,1,繁殖的殖,"繁殖,殖民,殖产",/static/images/殖.png
炭,tàn,5,1,木炭的炭,"木炭,煤炭,炭火",/static/images/炭.png
疗,liáo,5,1,治疗的疗,"治疗,疗养,疗伤",/static/images/疗.png
驯,xùn,5,1,驯服的驯,"驯服,驯养,驯化",/static/images/驯.png
矫,jiǎo,5,1,矫健的矫,"矫健,矫正,矫情",/static/images/矫.png
歇,xiē,5,1,歇息的歇,"歇息,歇脚,歇业",/static/images/歇.png
杈,chā,5,1,树枝杈的杈,"树枝杈,树杈,杈枝",/static/images/杈.png
藓,xiǎn,5,1,苔藓的藓,"苔藓,地藓,藓类",/static/images/藓.png
狭,xiá,5,1,狭窄的狭,"狭窄,狭长,狭小",/static/images/狭.png
勉,miǎn,5,1,勉强的勉,"勉强,勉励,勉为其难",/static/images/勉.png
锥,zhuī,5,1,锥子的锥,"锥子,锥尖,锥形",/static/images/锥.png
魄,pò,5,1,魄力的魄,"魄力,魂魄,魄散",/static/images/魄.png
抑,yì,5,1,压抑的抑,"压抑,抑制,抑郁",/static/images/抑.png
颓,tuí,5,1,颓废的颓,"颓废,颓然,颓败",/static/images/颓.png
纫,rèn,5,1,纫针的纫,"纫针,纫线,纫衣",/static/images/纫.png
噪,zào,5,1,噪音的噪,"噪音,噪声,噪杂",/static/images/噪.png
褐,hè,5,1,褐色的褐,"褐色,褐马,褐土",/static/images/褐.png
惫,bèi,5,1,疲惫的惫,"疲惫,疲惫不堪,疲惫不堪",/static/images/惫.png
耽,dān,5,1,耽搁的耽,"耽搁,耽误,沉耽",/static/images/耽.png
兜,dōu,5,1,裤兜的兜,裤兜,/static/images/兜.png
权,quán,5,1,权利的权,"权利,权力,权限",/static/images/权.png
茧,jiǎn,5,1,茧子的茧,"茧子,茧丝,茧房",/static/images/茧.png
栈,zhàn,5,1,栈桥的栈,"栈桥,栈道,栈木",/static/images/栈.png
冤,yuān,5,1,冤枉的冤,"冤枉,冤屈,冤家",/static/images/冤.png
枉,wǎng,5,1,枉费的枉,"枉费,冤枉",/static/images/枉.png
惚,hū,5,1,恍惚的惚,"恍惚,恍惚不定,恍惚其词",/static/images/惚.png
跷,qiāo,5,1,跷跷板的跷,"跷跷板,跷脚,跷起",/static/images/跷.png
僻,pì,5,1,偏僻的僻,"偏僻,僻静,偏僻的地方",/static/images/僻.png
迪,dí,5,1,启迪的迪,"迪,启迪,迪斯科",/static/images/迪.png
嫁,jià,5,1,嫁妆的嫁,"嫁妆,嫁接,嫁娶",/static/images/嫁.png
缴,jiǎo,5,1,缴获的缴,"缴获,缴纳,缴械",/static/images/缴.png
榜,bǎng,5,1,榜样的榜,"榜样,榜单,榜样榜",/static/images/榜.png
兼,jiān,5,1,兼职的兼,"兼职,兼顾,兼并",/static/images/兼.png
嘲,cháo,5,1,嘲笑的嘲,"嘲笑,嘲讽,嘲弄",/static/images/嘲.png
枕,zhěn,5,1,枕头的枕,"枕头,枕套,枕边",/static/images/枕.png
誊,téng,5,1,誊写的誊,"誊写,誊录",/static/images/誊.png
励,lì,5,1,鼓励的励,"鼓励,激励,勉励",/static/images/励.png
版,bǎn,5,1,版面的版,"版面,版本,排版",/static/images/版.png
祥,xiáng,5,1,吉祥的祥,"吉祥,祥瑞,祥云",/static/images/祥.png
歧,qí,5,1,歧途的歧,"歧途,分歧,歧路",/static/images/歧.png
谨,jǐn,5,1,谨慎的谨,"谨慎,谨记,谨防",/static/images/谨.png
榆,yú,5,1,榆树的榆,"榆树,榆钱,榆叶",/static/images/榆.png
畔,pàn,5,1,湖畔的畔,"湖畔,河畔,湖畔的树",/static/images/畔.png
聒,guā,5,1,聒噪的聒,聒噪,/static/images/聒.png
旷,kuàng,5,1,旷课的旷,"旷课,旷工,旷达",/static/images/旷.png
怡,yí,5,1,怡人的怡,"怡然,怡人",/static/images/怡.png
凛,lǐn,5,1,凛冽的凛,"凛冽,凛然,凛冽的",/static/images/凛.png
冽,liè,5,1,冷冽的冽,冷冽,/static/images/冽.png
逸,yì,5,1,逸事的逸,"逸事,逸才,逸兴遄飞",/static/images/逸.png
桨,jiǎng,5,1,船桨的桨,"船桨,划桨,桨叶",/static/images/桨.png
桩,zhuāng,5,1,桩子的桩,"桩子,木桩,桩基",/static/images/桩.png
暇,xiá,5,1,闲暇的暇,"闲暇,空暇,闲暇时间",/static/images/暇.png
袅,niǎo,5,1,袅袅娜娜的袅,"袅袅,袅袅娜娜,袅袅炊烟",/static/images/袅.png
嫦,cháng,5,1,嫦娥的嫦,"嫦娥,嫦娥奔月,嫦娥后羿",/static/images/嫦.png
娥,é,5,1,嫦娥的娥,"嫦娥,月娥,美娥",/static/images/娥.png
嫉,jí,5,1,嫉妒的嫉,"嫉妒,嫉恨,嫉羡",/static/images/嫉.png
妒,dù,5,1,嫉妒的妒,"嫉妒,妒忌,妒火",/static/images/妒.png
瓷,cí,5,1,瓷器的瓷,"瓷器,瓷碗,瓷瓶",/static/images/瓷.png
耻,chǐ,5,1,耻辱的耻,"耻辱,可耻,耻笑",/static/images/耻.png
矣,yǐ,5,1,你命休矣的矣,休矣,/static/images/矣.png
岂,qǐ,5,1,岂止的岂,"岂止,岂有此理,岂能",/static/images/岂.png
舅,jiù,5,1,舅舅妈的舅,"舅舅,舅舅妈,舅舅家",/static/images/舅.png
斩,zhǎn,5,1,斩首的斩,"斩,斩首",/static/images/斩.png
凯,kǎi,5,1,凯旋的凯,"凯旋,凯歌,凯旋门",/static/images/凯.png
葛,gé,5,1,葛根的葛,"葛根,葛条,葛藤",/static/images/葛.png
浒,hǔ,5,1,水浒的浒,"水浒,浒山,浒洲",/static/images/浒.png
鲁,lǔ,5,1,鲁菜的鲁,"鲁菜,鲁肃",/static/images/鲁.png
煞,shā,5,1,煞气的煞,"煞气,煞风景,煞有介事",/static/images/煞.png
寇,kòu,5,1,寇准的寇,"寇准,敌寇,寇仇",/static/images/寇.png
贾,jiǎ,5,1,贾平凹的贾,"贾平凹,贾谊,贾岛",/static/images/贾.png
刊,kān,5,1,刊物的刊,刊物,/static/images/刊.png
琐,suǒ,5,1,琐事的琐,"琐事,琐碎,琐屑",/static/images/琐.png
栩,xǔ,5,1,栩栩如生的栩,"栩栩,栩栩如生,栩栩如生",/static/images/栩.png
呻,shēn,5,1,呻吟的呻,"呻吟,呻吟声,呻吟着",/static/images/呻.png
某,mǒu,5,1,某个的某,"某个,某个地方,某个时间",/static/images/某.png
喻,yù,5,1,比喻的喻,"比喻,比喻句",/static/images/喻.png
瘾,yǐn,5,1,上瘾的瘾,"上瘾,烟瘾,网瘾",/static/images/瘾.png
籍,jí,5,1,籍贯的籍,"籍贯,书籍,籍簿",/static/images/籍.png
饥,jī,5,1,饥饿的饥,"饥饿,饥渴,饥荒",/static/images/饥.png
偿,cháng,5,1,赔偿的偿,"赔偿,偿付,补偿",/static/images/偿.png
甸,diān,5,1,田甸的甸,"甸甸,田甸,甸子",/static/images/甸.png
馈,kuì,5,1,馈赠的馈,"馈赠,馈品,馈赠品",/static/images/馈.png
磁,cí,5,1,磁铁的磁,"磁铁,磁性,磁力",/static/images/磁.png
委,wěi,5,1,委托的委,"委托,委员,委屈",/static/images/委.png
酵,jiào,5,1,发酵的酵,"发酵,酵素,酵母",/static/images/酵.png
皎,jiǎo,5,1,皎洁的皎,"皎洁,皎洁的,皎洁光",/static/images/皎.png
鉴,jiàn,5,1,鉴别的鉴,"鉴别,鉴赏,鉴定",/static/images/鉴.png
沥,lì,5,1,沥泉的沥,"沥沥,沥泉,沥清",/static/images/沥.png
昼,zhòu,5,1,昼夜的昼,"昼夜,白昼,日昼",/static/images/昼.png
耘,yún,5,1,耕耘的耘,"耕耘,耘田,耘作",/static/images/耘.png
稚,zhì,5,1,稚气的稚,"稚气,幼稚,稚拙",/static/images/稚.png
漪,yī,5,1,漪澜的漪,"漪澜,涟漪,波漪",/static/images/漪.png
蚱,zhà,5,1,蚱蜢的蚱,"蚱蜢,蚂蚱",/static/images/蚱.png
啃,kěn,5,1,啃食的啃,"啃,啃食,啃噬",/static/images/啃.png
樱,yīng,5,1,樱花的樱,"樱花,樱桃,樱树",/static/images/樱.png
蚌,bàng,5,1,河蚌的蚌,"蚌,河蚌,蚌埠",/static/images/蚌.png
割,gē,5,1,割断的割,"割,割断,割伤",/static/images/割.png
嘟,dū,5,1,嘟囔的嘟,"嘟嘟,嘟囔,嘟嘴",/static/images/嘟.png
倭,wō,5,1,倭寇的倭,"倭寇,倭人,倭刀",/static/images/倭.png
拴,shuān,5,1,拴住的拴,"拴住,拴系,拴绑",/static/images/拴.png
啰,luō,5,1,啰嗦的啰,"啰嗦,啰唆,啰里啰嗦",/static/images/啰.png
逛,guàng,5,1,逛街的逛,"逛街,逛公园,逛超市",/static/images/逛.png
徘,pái,5,1,徘徊的徘,"徘徊,徘徊不定,徘徊者",/static/images/徘.png
徊,huái,5,1,徘徊的徊,"徘徊,徘徊不定,徘徊不前",/static/images/徊.png
渺,miǎo,5,1,渺小的渺,"渺小,渺茫,渺远",/static/images/渺.png
篝,gōu,5,1,篝火的篝,"篝火,篝笼,篝灯",/static/images/篝.png
萌,méng,5,1,萌动的萌,"萌动,萌发,萌娃",/static/images/萌.png
澄,chéng,5,1,澄清的澄,"澄清,澄澈,澄明",/static/images/澄.png
澈,chè,5,1,澈水的澈,"澈水,澈底,澈见底",/static/images/澈.png
旖,yǐ,5,1,旖旎的旖,"旖旎,旖旎风光,旖旎多姿",/static/images/旖.png
旎,nǐ,5,1,旖旎的旎,"旖旎,旖旎风光,旖旎多姿",/static/images/旎.png
瑞,ruì,5,1,瑞雪的瑞,"瑞雪,瑞气,瑞兽",/static/images/瑞.png
莱,lái,5,1,莱阳的莱,莱阳,/static/images/莱.png
垠,yín,5,1,无垠的垠,"无垠,天涯无垠,一望无垠",/static/images/垠.png
顷,qǐng,5,1,顷刻的顷,"顷刻,顷时,顷刻间",/static/images/顷.png
峨,é,5,1,峨眉山的峨,"峨眉山,峨眉峰,峨眉茶",/static/images/峨.png
缀,zhuì,5,1,缀满的缀,"缀满,点缀,连缀",/static/images/缀.png
葬,zàng,5,1,埋葬的葬,"埋葬,葬礼,葬身",/static/images/葬.png
腮,sāi,5,1,腮帮子的腮,"腮帮子,腮腺,腮腺炎",/static/images/腮.png
虬,qiú,5,1,虬龙的虬,"虬龙,虬枝,虬曲",/static/images/虬.png
玷,diàn,5,1,玷污的玷,"玷污,玷辱",/static/images/玷.png
郑,zhèng,5,1,郑重的郑,"郑重,郑州,郑和",/static/images/郑.png
秉,bǐng,5,1,秉公的秉,"秉公,秉烛,秉笔直书",/static/images/秉.png
飕,sōu,5,1,风飕飕的飕,"风飕飕,飕飕风,飕飕声",/static/images/飕.png
码,mǎ,5,1,密码的码,"密码,码数,编码",/static/images/码.png
撩,liāo,5,1,撩起的撩,撩起,/static/images/撩.png
绢,juàn,5,1,手绢的绢,"手绢,丝绢,绢花",/static/images/绢.png
侨,qiáo,5,1,华侨的侨,"华侨,侨民,侨居",/static/images/侨.png
眷,juàn,5,1,眷恋的眷,"眷恋,眷顾,眷属",/static/images/眷.png
瑜,yú,5,1,周瑜的瑜,"周瑜,玉瑜,瑜球",/static/images/瑜.png
忌,jì,5,1,忌讳的忌,"忌讳,忌妒,忌食",/static/images/忌.png
督,dū,5,1,监督的督,"监督,督察,督导",/static/images/督.png
幔,màn,5,1,幔帐的幔,"幔帐,幔子,幔布",/static/images/幔.png
寨,zhài,5,1,寨子的寨,"寨子,山寨,寨墙",/static/images/寨.png
擂,léi,5,1,擂台的擂,"擂台,擂鼓,擂主",/static/images/擂.png
呐,nà,5,1,呐喊的呐,"呐喊,呐声",/static/images/呐.png
弩,nǔ,5,1,弩箭的弩,"弩箭,弩机,弩弓",/static/images/弩.png
丞,chéng,5,1,丞相的丞,"丞相,丞相府,丞相令",/static/images/丞.png
倚,yǐ,5,1,倚靠的倚,"倚靠,倚仗,倚重",/static/images/倚.png
箸,zhù,5,1,竹箸的箸,"箸子,竹箸",/static/images/箸.png
碟,dié,5,1,碟子的碟,"碟子,飞碟,碟片",/static/images/碟.png
斤,jīn,5,1,斤两的斤,"斤两,一斤,斤两秤",/static/images/斤.png
俺,ǎn,5,1,俺家的俺,"俺家,俺们,俺哥",/static/images/俺.png
杖,zhàng,5,1,拐杖的杖,"拐杖,手杖",/static/images/杖.png
擒,qín,5,1,擒获的擒,"擒获,擒贼,擒拿手",/static/images/擒.png
勿,wù,5,1,勿忘的勿,"勿忘,勿动,勿扰",/static/images/勿.png
肋,lē,5,1,肋骨的肋,"肋骨,肋条,肋膜",/static/images/肋.png
踉,liáng,5,1,踉跄的踉,"踉跄,踉跄前行,踉跄地",/static/images/踉.png
跄,qiāng,5,1,跄跳的跄,"跄跄,跄跳,跄跌",/static/images/跄.png
胯,kuà,5,1,胯骨的胯,"胯骨,胯下,胯骨",/static/images/胯.png
霹,pī,5,1,霹雳的霹,"霹雳,霹雳舞",/static/images/霹.png
雳,lì,5,1,霹雳的雳,"霹雳,霹雳舞,霹雳火",/static/images/雳.png
咆,páo,5,1,咆哮的咆,"咆哮,咆哮声,咆哮者",/static/images/咆.png
哮,xiāo,5,1,怒哮的哮,"怒哮,狂哮",/static/images/哮.png
锤,chuí,5,1,锤子的锤,"锤子,锤炼,锤打",/static/images/锤.png
芝,zhī,5,1,芝兰的芝,"芝兰,灵芝,芝士",/static/images/芝.png
遂,suì,5,1,遂渐的遂,"遂渐,遂愿",/static/images/遂.png
迸,bèng,5,1,迸发的迸,"迸发,迸溅,迸射",/static/images/迸.png
涧,jiàn,5,1,涧水的涧,"涧水,山涧,涧谷",/static/images/涧.png
獐,zhāng,5,1,獐子的獐,"獐子,獐鹿,獐牙",/static/images/獐.png
猕,mí,5,1,猕猴的猕,"猕猴,猕猿",/static/images/猕.png
猿,yuán,5,1,猿猴的猿,"猿,猿猴,猿啼",/static/images/猿.png
耶,yé,5,1,耶儿的耶,"耶,耶儿,耶嘿",/static/images/耶.png
挈,qiè,5,1,挈带的挈,"挈带,挈引,挈携",/static/images/挈.png
瞑,míng,5,1,瞑目的瞑,"瞑目,瞑思,瞑想",/static/images/瞑.png
窍,qiào,5,1,窍门的窍,"窍门,窍门儿,窍门子",/static/images/窍.png
楷,kǎi,5,1,楷书的楷,"楷书,楷体,楷模",/static/images/楷.png
镌,juān,5,1,镌刻的镌,"镌刻,镌文",/static/images/镌.png
挠,náo,5,1,挠痒的挠,"挠痒,抓挠,挠头",/static/images/挠.png
劣,liè,5,1,劣质的劣,"劣质,劣等,劣迹",/static/images/劣.png
恰,qià,5,1,恰当的恰,"恰当,恰好,恰当的",/static/images/恰.png
屉,tì,5,1,抽屉的屉,抽屉,/static/images/屉.png
嫣,yān,5,1,嫣红的嫣,"嫣红,嫣然,嫣然一笑",/static/images/嫣.png
讳,huì,5,1,忌讳的讳,"忌讳,忌讳说,忌讳做",/static/images/讳.png
晦,huì,5,1,晦气的晦,"晦气,晦涩,晦明",/static/images/晦.png
墩,dūn,5,1,小墩的墩,"小墩,石墩,木墩",/static/images/墩.png
钗,chāi,5,1,钗子的钗,"钗子,发钗,金钗",/static/images/钗.png
敞,chǎng,5,1,敞开的敞,"敞开,宽敞,敞亮",/static/images/敞.png
雯,wén,5,1,云雯的雯,"雯雯,云雯,雨雯",/static/images/雯.png
袭,xí,5,1,袭击的袭,"袭击,侵袭,袭扰",/static/images/袭.png
仞,rèn,5,1,山仞的仞,"山仞,石仞,峰仞",/static/images/仞.png
岳,yuè,5,1,岳飞的岳,"岳飞,岳父,岳母",/static/images/岳.png
蓟,jì,5,1,蓟草的蓟,"蓟草,蓟县,蓟县中学",/static/images/蓟.png
涕,tì,5,1,鼻涕的涕,"鼻涕,涕泪",/static/images/涕.png
襄,xiāng,5,1,襄阳的襄,"襄阳,襄王,襄助",/static/images/襄.png
彭,péng,5,1,彭山的彭,"彭,彭山,彭城",/static/images/彭.png
拟,nǐ,5,1,拟人的拟,"拟人,拟声,拟态",/static/images/拟.png
谋,móu,5,1,谋生的谋,"谋生,计谋,谋划",/static/images/谋.png
赴,fù,5,1,奔赴的赴,"赴,奔赴,赴汤蹈火",/static/images/赴.png
殊,shū,5,1,特殊的殊,"特殊,殊途",/static/images/殊.png
踌,chóu,5,1,踌躇的踌,"踌躇,踌躇满志,踌躇不前",/static/images/踌.png
躇,chú,5,1,踌躇的躇,"踌躇,踌躇满志",/static/images/躇.png
黯,àn,5,1,黯然的黯,黯然,/static/images/黯.png
革,gé,5,1,改革的革,"改革,革命,革除",/static/images/革.png
沃,wò,5,1,沃土的沃,"沃土,沃野,沃洲",/static/images/沃.png
匪,fěi,5,1,匪徒的匪,"匪徒,匪帮,匪患",/static/images/匪.png
绷,bēng,5,1,绷带的绷,"绷带,绷脸,绷紧",/static/images/绷.png
